Gene stable ID	Transcript stable ID	Protein stable ID	Gene description	Gene name	NCBI gene ID	Gene type
FBgn0032170	FBtr0079885	FBpp0079481	CG4658, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL57]	CG4658	34325	protein_coding
FBgn0032170	FBtr0343738	FBpp0310304	CG4658, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL57]	CG4658	34325	protein_coding
FBgn0032170	FBtr0343739	FBpp0310305	CG4658, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL57]	CG4658	34325	protein_coding
FBgn0032170	FBtr0079886	FBpp0079482	CG4658, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VL57]	CG4658	34325	protein_coding
FBgn0035471	FBtr0073159	FBpp0073017	Sc2 [Source:FlyBase;Acc:FBgn0035471]	Sc2	38457	protein_coding
FBgn0032815	FBtr0331244	FBpp0303686	FI01119p [Source:UniProtKB/TrEMBL;Acc:Q9VIS7]	CG10462	35260	protein_coding
FBgn0032815	FBtr0331243	FBpp0303685	FI01119p [Source:UniProtKB/TrEMBL;Acc:Q9VIS7]	CG10462	35260	protein_coding
FBgn0032815	FBtr0305952	FBpp0297094	FI01119p [Source:UniProtKB/TrEMBL;Acc:Q9VIS7]	CG10462	35260	protein_coding
FBgn0032815	FBtr0100351	FBpp0099756	FI01119p [Source:UniProtKB/TrEMBL;Acc:Q9VIS7]	CG10462	35260	protein_coding
FBgn0032815	FBtr0081325	FBpp0080857	FI01119p [Source:UniProtKB/TrEMBL;Acc:Q9VIS7]	CG10462	35260	protein_coding
FBgn0032815	FBtr0100352	FBpp0099757	FI01119p [Source:UniProtKB/TrEMBL;Acc:Q9VIS7]	CG10462	35260	protein_coding
FBgn0265011	FBtr0307883	FBpp0300317	Notopleural [Source:FlyBase;Acc:FBgn0265011]	Np	35904	protein_coding
FBgn0265011	FBtr0112560	FBpp0111472	Notopleural [Source:FlyBase;Acc:FBgn0265011]	Np	35904	protein_coding
FBgn0038034	FBtr0082602	-	Cyp9f3Psi [Source:FlyBase;Acc:FBgn0038034]	Cyp9f3Psi	-	pseudogene
FBgn0011818	FBtr0077778	FBpp0077457	out at first [Source:FlyBase;Acc:FBgn0011818]	oaf	33435	protein_coding
FBgn0011818	FBtr0077779	FBpp0077458	out at first [Source:FlyBase;Acc:FBgn0011818]	oaf	33435	protein_coding
FBgn0011818	FBtr0077777	FBpp0077456	out at first [Source:FlyBase;Acc:FBgn0011818]	oaf	33435	protein_coding
FBgn0011818	FBtr0077780	FBpp0077459	out at first [Source:FlyBase;Acc:FBgn0011818]	oaf	33435	protein_coding
FBgn0034697	FBtr0071790	FBpp0071703	Golgi matrix protein 130 kD ortholog [Source:FlyBase;Acc:FBgn0034697]	GM130	37524	protein_coding
FBgn0262485	FBtr0304838	FBpp0293378	-	CG43075	12797978	protein_coding
FBgn0264787	FBtr0334323	-	-	CR44017	-	lincRNA
FBgn0267663	FBtr0347132	-	-	CR46001	-	lincRNA
FBgn0033657	FBtr0088032	FBpp0087139	Silnoon [Source:FlyBase;Acc:FBgn0033657]	Sln	36263	protein_coding
FBgn0035760	FBtr0076837	FBpp0076548	CG8607 [Source:UniProtKB/TrEMBL;Acc:Q9VS44]	CG8607	38805	protein_coding
FBgn0051485	FBtr0081662	-	transfer RNA:CR31485:pseudogene [Source:FlyBase;Acc:FBgn0051485]	tRNA:CR31485:Psi	-	pseudogene
FBgn0027615	FBtr0076272	FBpp0076001	BcDNA.GH02220 [Source:UniProtKB/TrEMBL;Acc:Q9Y171]	CG6404	39222	protein_coding
FBgn0027615	FBtr0076271	FBpp0076000	BcDNA.GH02220 [Source:UniProtKB/TrEMBL;Acc:Q9Y171]	CG6404	39222	protein_coding
FBgn0266375	FBtr0346134	FBpp0311962	Inositol 1,4,5-triphosphate kinase 2 [Source:FlyBase;Acc:FBgn0266375]	IP3K2	32285	protein_coding
FBgn0266375	FBtr0346133	FBpp0311961	Inositol 1,4,5-triphosphate kinase 2 [Source:FlyBase;Acc:FBgn0266375]	IP3K2	32285	protein_coding
FBgn0266375	FBtr0344171	FBpp0310585	Inositol 1,4,5-triphosphate kinase 2 [Source:FlyBase;Acc:FBgn0266375]	IP3K2	32285	protein_coding
FBgn0266375	FBtr0344170	FBpp0310584	Inositol 1,4,5-triphosphate kinase 2 [Source:FlyBase;Acc:FBgn0266375]	IP3K2	32285	protein_coding
FBgn0266375	FBtr0344169	FBpp0310583	Inositol 1,4,5-triphosphate kinase 2 [Source:FlyBase;Acc:FBgn0266375]	IP3K2	32285	protein_coding
FBgn0266375	FBtr0344168	FBpp0310582	Inositol 1,4,5-triphosphate kinase 2 [Source:FlyBase;Acc:FBgn0266375]	IP3K2	32285	protein_coding
FBgn0052580	FBtr0074205	FBpp0073985	Mucin 14A [Source:FlyBase;Acc:FBgn0052580]	Muc14A	318097	protein_coding
FBgn0262227	FBtr0304293	-	mir-991 stem loop [Source:FlyBase;Acc:FBgn0262227]	mir-991	-	pre_miRNA
FBgn0262227	FBtr0304292	-	mir-991 stem loop [Source:FlyBase;Acc:FBgn0262227]	mir-991	-	pre_miRNA
FBgn0032512	FBtr0342639	FBpp0309566	CG9305, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VJZ3]	CG9305	34748	protein_coding
FBgn0032512	FBtr0080471	FBpp0080050	CG9305, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VJZ3]	CG9305	34748	protein_coding
FBgn0053768	FBtr0091769	FBpp0091030	-	CG33768	3771840	protein_coding
FBgn0265429	FBtr0339745	FBpp0308793	-	CG44341	19836253	protein_coding
FBgn0039482	FBtr0085103	FBpp0084473	-	CG14258	43260	protein_coding
FBgn0011278	FBtr0084091	FBpp0083490	ladybird early [Source:FlyBase;Acc:FBgn0011278]	lbe	42542	protein_coding
FBgn0261647	FBtr0077763	FBpp0077443	Axud1, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9U4G5]	Axud1	33419	protein_coding
FBgn0261647	FBtr0330666	FBpp0303516	Axud1, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9U4G5]	Axud1	33419	protein_coding
FBgn0261647	FBtr0077762	FBpp0077442	Axud1, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9U4G5]	Axud1	33419	protein_coding
FBgn0261647	FBtr0330665	FBpp0303515	Axud1, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9U4G5]	Axud1	33419	protein_coding
FBgn0051721	FBtr0304114	FBpp0293057	Tripartite motif containing 9 [Source:FlyBase;Acc:FBgn0051721]	Trim9	34453	protein_coding
FBgn0051721	FBtr0080096	FBpp0079685	Tripartite motif containing 9 [Source:FlyBase;Acc:FBgn0051721]	Trim9	34453	protein_coding
FBgn0035625	FBtr0345593	FBpp0311662	Blimp-1 [Source:FlyBase;Acc:FBgn0035625]	Blimp-1	38638	protein_coding
FBgn0035625	FBtr0077089	FBpp0076797	Blimp-1 [Source:FlyBase;Acc:FBgn0035625]	Blimp-1	38638	protein_coding
FBgn0035625	FBtr0331808	FBpp0304193	Blimp-1 [Source:FlyBase;Acc:FBgn0035625]	Blimp-1	38638	protein_coding
FBgn0035625	FBtr0331809	FBpp0304194	Blimp-1 [Source:FlyBase;Acc:FBgn0035625]	Blimp-1	38638	protein_coding
FBgn0035625	FBtr0331807	FBpp0304192	Blimp-1 [Source:FlyBase;Acc:FBgn0035625]	Blimp-1	38638	protein_coding
FBgn0035625	FBtr0331806	FBpp0304191	Blimp-1 [Source:FlyBase;Acc:FBgn0035625]	Blimp-1	38638	protein_coding
FBgn0033951	FBtr0339980	FBpp0309001	GH05836p [Source:UniProtKB/TrEMBL;Acc:Q7K5M2]	CG10139	36626	protein_coding
FBgn0033951	FBtr0087433	FBpp0086563	GH05836p [Source:UniProtKB/TrEMBL;Acc:Q7K5M2]	CG10139	36626	protein_coding
FBgn0261014	FBtr0112906	FBpp0111819	TER94 [Source:FlyBase;Acc:FBgn0261014]	TER94	36040	protein_coding
FBgn0261014	FBtr0088391	FBpp0087479	TER94 [Source:FlyBase;Acc:FBgn0261014]	TER94	36040	protein_coding
FBgn0261014	FBtr0112905	FBpp0111818	TER94 [Source:FlyBase;Acc:FBgn0261014]	TER94	36040	protein_coding
FBgn0261014	FBtr0343852	FBpp0310395	TER94 [Source:FlyBase;Acc:FBgn0261014]	TER94	36040	protein_coding
FBgn0031997	FBtr0079587	FBpp0079208	Post-GPI attachment to proteins 5 ortholog (H. sapiens) [Source:FlyBase;Acc:FBgn0031997]	PGAP5	34116	protein_coding
FBgn0031997	FBtr0079588	FBpp0079209	Post-GPI attachment to proteins 5 ortholog (H. sapiens) [Source:FlyBase;Acc:FBgn0031997]	PGAP5	34116	protein_coding
FBgn0031997	FBtr0335190	FBpp0307180	Post-GPI attachment to proteins 5 ortholog (H. sapiens) [Source:FlyBase;Acc:FBgn0031997]	PGAP5	34116	protein_coding
FBgn0038498	FBtr0083453	FBpp0082894	beaten path IIa [Source:FlyBase;Acc:FBgn0038498]	beat-IIa	42086	protein_coding
FBgn0038498	FBtr0339170	FBpp0308313	beaten path IIa [Source:FlyBase;Acc:FBgn0038498]	beat-IIa	42086	protein_coding
FBgn0264343	FBtr0332003	FBpp0304325	-	CG43799	14462714	protein_coding
FBgn0033062	FBtr0086018	FBpp0085354	Serrate RNA effector molecule homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9V9K7]	Ars2	35539	protein_coding
FBgn0033062	FBtr0086021	FBpp0085357	Serrate RNA effector molecule homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9V9K7]	Ars2	35539	protein_coding
FBgn0033062	FBtr0310666	FBpp0302786	Serrate RNA effector molecule homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9V9K7]	Ars2	35539	protein_coding
FBgn0033062	FBtr0310665	FBpp0302785	Serrate RNA effector molecule homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9V9K7]	Ars2	35539	protein_coding
FBgn0033062	FBtr0310667	FBpp0302787	Serrate RNA effector molecule homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9V9K7]	Ars2	35539	protein_coding
FBgn0033062	FBtr0086020	FBpp0085356	Serrate RNA effector molecule homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9V9K7]	Ars2	35539	protein_coding
FBgn0034740	FBtr0071861	FBpp0071772	novel spermatogenesis regulator [Source:FlyBase;Acc:FBgn0034740]	nsr	37577	protein_coding
FBgn0034740	FBtr0345496	FBpp0311607	novel spermatogenesis regulator [Source:FlyBase;Acc:FBgn0034740]	nsr	37577	protein_coding
FBgn0035491	FBtr0332981	FBpp0305197	Dpy-30-like 2 [Source:FlyBase;Acc:FBgn0035491]	Dpy-30L2	38480	protein_coding
FBgn0035491	FBtr0073281	FBpp0073137	Dpy-30-like 2 [Source:FlyBase;Acc:FBgn0035491]	Dpy-30L2	38480	protein_coding
FBgn0035159	FBtr0331770	FBpp0304157	IP07664p [Source:UniProtKB/TrEMBL;Acc:Q9W0N2]	CG13896	38089	protein_coding
FBgn0035159	FBtr0290220	FBpp0288659	IP07664p [Source:UniProtKB/TrEMBL;Acc:Q9W0N2]	CG13896	38089	protein_coding
FBgn0035159	FBtr0072602	FBpp0072498	IP07664p [Source:UniProtKB/TrEMBL;Acc:Q9W0N2]	CG13896	38089	protein_coding
FBgn0004841	FBtr0112789	FBpp0111701	Tachykinin-like receptor at 86C [Source:FlyBase;Acc:FBgn0004841]	TkR86C	41286	protein_coding
FBgn0004841	FBtr0082315	FBpp0081791	Tachykinin-like receptor at 86C [Source:FlyBase;Acc:FBgn0004841]	TkR86C	41286	protein_coding
FBgn0033081	FBtr0336665	FBpp0307646	geminin [Source:FlyBase;Acc:FBgn0033081]	geminin	35563	protein_coding
FBgn0033081	FBtr0086147	FBpp0085480	geminin [Source:FlyBase;Acc:FBgn0033081]	geminin	35563	protein_coding
FBgn0266369	FBtr0081439	FBpp0080968	Microsomal triacylglycerol transfer protein [Source:FlyBase;Acc:FBgn0266369]	Mtp	35362	protein_coding
FBgn0034791	FBtr0071907	FBpp0071818	ER membrane protein complex subunit 8/9 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9W1Y1]	CG3501	37635	protein_coding
FBgn0086370	FBtr0344473	FBpp0310844	sarah [Source:FlyBase;Acc:FBgn0086370]	sra	47384	protein_coding
FBgn0086370	FBtr0083255	FBpp0082709	sarah [Source:FlyBase;Acc:FBgn0086370]	sra	47384	protein_coding
FBgn0033137	FBtr0089062	FBpp0088131	Tetraspanin 42Ep [Source:FlyBase;Acc:FBgn0033137]	Tsp42Ep	35626	protein_coding
FBgn0033137	FBtr0336874	FBpp0307823	Tetraspanin 42Ep [Source:FlyBase;Acc:FBgn0033137]	Tsp42Ep	35626	protein_coding
FBgn0037989	FBtr0339645	FBpp0308707	ATPase 8B [Source:FlyBase;Acc:FBgn0037989]	ATP8B	41469	protein_coding
FBgn0037989	FBtr0300351	FBpp0289580	ATPase 8B [Source:FlyBase;Acc:FBgn0037989]	ATP8B	41469	protein_coding
FBgn0037989	FBtr0339646	FBpp0308708	ATPase 8B [Source:FlyBase;Acc:FBgn0037989]	ATP8B	41469	protein_coding
FBgn0037989	FBtr0307016	FBpp0297859	ATPase 8B [Source:FlyBase;Acc:FBgn0037989]	ATP8B	41469	protein_coding
FBgn0037989	FBtr0339644	FBpp0308706	ATPase 8B [Source:FlyBase;Acc:FBgn0037989]	ATP8B	41469	protein_coding
FBgn0037989	FBtr0339643	FBpp0308705	ATPase 8B [Source:FlyBase;Acc:FBgn0037989]	ATP8B	41469	protein_coding
FBgn0037989	FBtr0307015	FBpp0297858	ATPase 8B [Source:FlyBase;Acc:FBgn0037989]	ATP8B	41469	protein_coding
FBgn0041707	FBtr0301640	FBpp0100150	7B2 [Source:FlyBase;Acc:FBgn0041707]	7B2	40644	protein_coding
FBgn0041707	FBtr0078789	FBpp0078435	7B2 [Source:FlyBase;Acc:FBgn0041707]	7B2	40644	protein_coding
FBgn0263507	FBtr0309527	-	-	CR43496	-	lincRNA
FBgn0263507	FBtr0309528	-	-	CR43496	-	lincRNA
FBgn0036349	FBtr0075840	FBpp0075576	SoxNeuro Co-Factor [Source:FlyBase;Acc:FBgn0036349]	SNCF	39496	protein_coding
FBgn0053631	FBtr0091608	FBpp0090980	-	CG33631	3771784	protein_coding
FBgn0266223	FBtr0343887	-	-	CR44918	-	lincRNA
FBgn0036765	FBtr0300281	FBpp0289509	CG7408, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VVM1]	CG7408	39991	protein_coding
FBgn0036765	FBtr0075142	FBpp0074908	CG7408, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VVM1]	CG7408	39991	protein_coding
FBgn0036765	FBtr0300282	FBpp0289510	CG7408, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VVM1]	CG7408	39991	protein_coding
FBgn0036662	FBtr0075327	FBpp0075086	CG9706, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VVA1]	CG9706	39876	protein_coding
FBgn0036662	FBtr0075326	FBpp0075085	CG9706, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VVA1]	CG9706	39876	protein_coding
FBgn0265467	FBtr0339926	-	-	CR44360	-	lincRNA
FBgn0265859	FBtr0342695	-	-	CR44648	-	lincRNA
FBgn0003091	FBtr0305069	FBpp0293606	Protein C kinase 53E [Source:FlyBase;Acc:FBgn0003091]	Pkc53E	48311	protein_coding
FBgn0003091	FBtr0112819	FBpp0111731	Protein C kinase 53E [Source:FlyBase;Acc:FBgn0003091]	Pkc53E	48311	protein_coding
FBgn0003091	FBtr0305070	FBpp0293607	Protein C kinase 53E [Source:FlyBase;Acc:FBgn0003091]	Pkc53E	48311	protein_coding
FBgn0003091	FBtr0087048	FBpp0086197	Protein C kinase 53E [Source:FlyBase;Acc:FBgn0003091]	Pkc53E	48311	protein_coding
FBgn0003091	FBtr0087049	FBpp0086198	Protein C kinase 53E [Source:FlyBase;Acc:FBgn0003091]	Pkc53E	48311	protein_coding
FBgn0003091	FBtr0331960	FBpp0304291	Protein C kinase 53E [Source:FlyBase;Acc:FBgn0003091]	Pkc53E	48311	protein_coding
FBgn0266203	FBtr0343843	-	-	CR44898	-	lincRNA
FBgn0031170	FBtr0332489	FBpp0304765	CG1718, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VRG4]	CG1718	33103	protein_coding
FBgn0031170	FBtr0332488	FBpp0304764	CG1718, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VRG4]	CG1718	33103	protein_coding
FBgn0031170	FBtr0306679	FBpp0297618	CG1718, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VRG4]	CG1718	33103	protein_coding
FBgn0262478	FBtr0304816	FBpp0293356	AT03641p [Source:UniProtKB/TrEMBL;Acc:Q6IGE2]	CG43068	12798477	protein_coding
FBgn0263615	FBtr0309979	-	-	CR43624	-	lincRNA
FBgn0034681	FBtr0071749	FBpp0071663	CG9308 [Source:UniProtKB/TrEMBL;Acc:Q9W2A6]	CG9308	37507	protein_coding
FBgn0013702	FBtr0100882	-	mitochondrial proline tRNA [Source:FlyBase;Acc:FBgn0013702]	mt:tRNA:P	-	tRNA
FBgn0035449	FBtr0073143	FBpp0073002	FI19868p1 [Source:UniProtKB/TrEMBL;Acc:Q9VZP2]	CG14971	38429	protein_coding
FBgn0264678	FBtr0333775	-	-	CR43963	-	lincRNA
FBgn0264678	FBtr0333774	-	-	CR43963	-	lincRNA
FBgn0086447	FBtr0332577	FBpp0304829	lethal (2) 37Cg [Source:FlyBase;Acc:FBgn0086447]	l(2)37Cg	35196	protein_coding
FBgn0086447	FBtr0336628	FBpp0307611	lethal (2) 37Cg [Source:FlyBase;Acc:FBgn0086447]	l(2)37Cg	35196	protein_coding
FBgn0086447	FBtr0081161	FBpp0080704	lethal (2) 37Cg [Source:FlyBase;Acc:FBgn0086447]	l(2)37Cg	35196	protein_coding
FBgn0030266	FBtr0073481	FBpp0073337	-	CG11122	32046	protein_coding
FBgn0031016	FBtr0074708	FBpp0074477	kekkon5 [Source:FlyBase;Acc:FBgn0031016]	kek5	32930	protein_coding
FBgn0031016	FBtr0309223	FBpp0301162	kekkon5 [Source:FlyBase;Acc:FBgn0031016]	kek5	32930	protein_coding
FBgn0031016	FBtr0074707	FBpp0074476	kekkon5 [Source:FlyBase;Acc:FBgn0031016]	kek5	32930	protein_coding
FBgn0031016	FBtr0309224	FBpp0301163	kekkon5 [Source:FlyBase;Acc:FBgn0031016]	kek5	32930	protein_coding
FBgn0064115	FBtr0091626	FBpp0088773	Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q86BL4]	CG33649	3772218	protein_coding
FBgn0267212	FBtr0346369	-	-	CR45652	-	lincRNA
FBgn0039115	FBtr0084463	FBpp0083854	Probable oligoribonuclease [Source:UniProtKB/Swiss-Prot;Acc:Q9VCI0]	CG10214	42811	protein_coding
FBgn0259167	FBtr0299616	FBpp0288891	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:Q8IQ55]	CG42272	318020	protein_coding
FBgn0259167	FBtr0299617	FBpp0288892	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:Q8IQ55]	CG42272	318020	protein_coding
FBgn0030384	FBtr0073643	FBpp0073476	AT26486p [Source:UniProtKB/TrEMBL;Acc:Q9VYN5]	CG2577	32188	protein_coding
FBgn0039019	FBtr0084309	FBpp0083702	Heterochromatin Protein 1c [Source:FlyBase;Acc:FBgn0039019]	HP1c	42696	protein_coding
FBgn0011224	FBtr0085881	FBpp0085240	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0300264	FBpp0289492	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085883	FBpp0085242	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0300268	FBpp0289496	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085886	FBpp0085245	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0300266	FBpp0289494	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085888	FBpp0085247	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0300270	FBpp0289498	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085887	FBpp0085246	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085880	FBpp0085239	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0112866	FBpp0111779	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0300265	FBpp0289493	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0306693	FBpp0297632	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0300263	FBpp0289491	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0112865	FBpp0111778	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085879	FBpp0085238	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085882	FBpp0085241	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085885	FBpp0085244	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0346192	FBpp0312011	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0300269	FBpp0289497	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085878	FBpp0085237	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0306692	FBpp0297631	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0300267	FBpp0289495	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0112864	FBpp0111777	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0011224	FBtr0085884	FBpp0085243	hephaestus [Source:FlyBase;Acc:FBgn0011224]	heph	48571	protein_coding
FBgn0039589	FBtr0085304	FBpp0084673	CG9986 [Source:UniProtKB/TrEMBL;Acc:Q9VAU6]	CG9986	43386	protein_coding
FBgn0266393	FBtr0344334	-	-	CR45033	-	pseudogene
FBgn0267782	FBtr0347348	-	-	CR46113	-	lincRNA
FBgn0265639	FBtr0340504	-	-	CR44446	-	lincRNA
FBgn0266222	FBtr0343878	-	-	CR44917	-	lincRNA
FBgn0266222	FBtr0343879	-	-	CR44917	-	lincRNA
FBgn0266222	FBtr0343877	-	-	CR44917	-	lincRNA
FBgn0085350	FBtr0112523	FBpp0111435	inaF-C [Source:FlyBase;Acc:FBgn0085350]	inaF-C	5740497	protein_coding
FBgn0036414	FBtr0321258	FBpp0302810	nanchung [Source:FlyBase;Acc:FBgn0036414]	nan	39571	protein_coding
FBgn0036414	FBtr0089524	FBpp0088509	nanchung [Source:FlyBase;Acc:FBgn0036414]	nan	39571	protein_coding
FBgn0039565	FBtr0344620	FBpp0310941	CG4884, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VAX9]	CG4884	43357	protein_coding
FBgn0039565	FBtr0085264	FBpp0084633	CG4884, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VAX9]	CG4884	43357	protein_coding
FBgn0083028	FBtr0113538	-	snoRNA:Psi18S-525k [Source:FlyBase;Acc:FBgn0083028]	snoRNA:Psi18S-525k	-	snoRNA
FBgn0005660	FBtr0078079	FBpp0077739	Ets at 21C [Source:FlyBase;Acc:FBgn0005660]	Ets21C	33229	protein_coding
FBgn0005660	FBtr0344014	FBpp0310465	Ets at 21C [Source:FlyBase;Acc:FBgn0005660]	Ets21C	33229	protein_coding
FBgn0005660	FBtr0345429	FBpp0311554	Ets at 21C [Source:FlyBase;Acc:FBgn0005660]	Ets21C	33229	protein_coding
FBgn0005660	FBtr0112854	FBpp0111767	Ets at 21C [Source:FlyBase;Acc:FBgn0005660]	Ets21C	33229	protein_coding
FBgn0030502	FBtr0346118	FBpp0311947	toothrin [Source:FlyBase;Acc:FBgn0030502]	tth	32318	protein_coding
FBgn0030502	FBtr0073849	FBpp0073680	toothrin [Source:FlyBase;Acc:FBgn0030502]	tth	32318	protein_coding
FBgn0020370	FBtr0344199	FBpp0310608	tripeptidyl-peptidase II [Source:FlyBase;Acc:FBgn0020370]	TppII	36444	protein_coding
FBgn0020370	FBtr0087774	FBpp0086887	tripeptidyl-peptidase II [Source:FlyBase;Acc:FBgn0020370]	TppII	36444	protein_coding
FBgn0020370	FBtr0339755	FBpp0308802	tripeptidyl-peptidase II [Source:FlyBase;Acc:FBgn0020370]	TppII	36444	protein_coding
FBgn0020370	FBtr0087775	FBpp0086888	tripeptidyl-peptidase II [Source:FlyBase;Acc:FBgn0020370]	TppII	36444	protein_coding
FBgn0029720	FBtr0332316	FBpp0304595	CG3009, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9W4I0]	CG3009	31402	protein_coding
FBgn0029720	FBtr0070688	FBpp0070656	CG3009, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9W4I0]	CG3009	31402	protein_coding
FBgn0029720	FBtr0300468	FBpp0289695	CG3009, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9W4I0]	CG3009	31402	protein_coding
FBgn0002593	FBtr0331932	FBpp0304265	Ribosomal protein LP1 [Source:FlyBase;Acc:FBgn0002593]	RpLP1	33214	protein_coding
FBgn0002593	FBtr0078056	FBpp0077716	Ribosomal protein LP1 [Source:FlyBase;Acc:FBgn0002593]	RpLP1	33214	protein_coding
FBgn0264362	FBtr0332209	FBpp0304517	-	CG43814	14462795	protein_coding
FBgn0263650	FBtr0310042	-	-	CR43641	-	lincRNA
FBgn0036028	FBtr0076392	FBpp0076121	-	CG16717	39129	protein_coding
FBgn0023518	FBtr0070363	FBpp0070347	trithorax-related [Source:FlyBase;Acc:FBgn0023518]	trr	31149	protein_coding
FBgn0023518	FBtr0070362	FBpp0070346	trithorax-related [Source:FlyBase;Acc:FBgn0023518]	trr	31149	protein_coding
FBgn0032877	FBtr0081391	FBpp0080921	CG2617, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VIK5]	CG2617	35331	protein_coding
FBgn0032877	FBtr0336825	FBpp0307791	CG2617, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9VIK5]	CG2617	35331	protein_coding
FBgn0034052	FBtr0087291	FBpp0086427	CG8299 [Source:UniProtKB/TrEMBL;Acc:A1ZA64]	CG8299	36751	protein_coding
FBgn0033351	FBtr0088676	FBpp0087757	CG8235 [Source:UniProtKB/TrEMBL;Acc:A1Z7K8]	CG8235	35892	protein_coding
FBgn0263998	FBtr0330330	FBpp0303362	Activated Cdc42 kinase-like [Source:FlyBase;Acc:FBgn0263998]	Ack-like	36442	protein_coding
FBgn0263998	FBtr0330329	FBpp0303361	Activated Cdc42 kinase-like [Source:FlyBase;Acc:FBgn0263998]	Ack-like	36442	protein_coding
